Transaction_ID,Customer_ID,Transaction_Date,Amount,Payment_Method,Device,Location,Status,Failure_Reason
TXN0630,CUST1271,2026-03-31,2271.36,Wallet,Desktop,Hyderabad,Success,None
TXN1881,CUST1511,2026-03-31,125.24,Credit Card,Mobile,Chennai,Success,None
TXN1676,CUST1017,2026-03-31,421.36,Wallet,Desktop,Mumbai,Success,None
TXN1088,CUST1228,2026-03-31,1410.24,UPI,Mobile,Pune,Success,None
TXN2625,CUST1363,2026-03-31,175.32,UPI,Mobile,Hyderabad,Failed,Invalid Details
TXN1721,CUST1327,2026-03-31,865.17,Credit Card,Mobile,Pune,Success,None
TXN2695,CUST1065,2026-04-01,767.33,Credit Card,Mobile,Bangalore,Success,None
TXN2692,CUST1890,2026-04-01,350.89,UPI,Mobile,Mumbai,Success,None
TXN2313,CUST1483,2026-04-01,1066.92,Credit Card,Mobile,Delhi,Success,None
TXN0202,CUST1733,2026-04-01,916.76,Credit Card,Tablet,Hyderabad,Success,None
TXN2563,CUST1126,2026-04-01,1099.69,Credit Card,Desktop,Bangalore,Failed,Invalid Details
TXN1053,CUST1716,2026-04-01,693.62,Debit Card,Mobile,Delhi,Success,None
TXN0933,CUST1046,2026-04-01,701.02,UPI,Mobile,Pune,Success,None
TXN0409,CUST1705,2026-04-01,841.94,Credit Card,Mobile,Chennai,Failed,Insufficient Funds
TXN1350,CUST1835,2026-04-01,1481.85,Credit Card,Mobile,Mumbai,Success,None
TXN1132,CUST1545,2026-04-01,333.12,Credit Card,Mobile,Pune,Success,None
TXN1854,CUST1748,2026-04-01,480.91,UPI,Desktop,Bangalore,Success,None
TXN1880,CUST1010,2026-04-01,708.34,Net Banking,Mobile,Pune,Success,None
TXN0033,CUST1459,2026-04-01,1305.61,Wallet,Mobile,Hyderabad,Success,None
TXN0897,CUST1934,2026-04-01,1304.78,Credit Card,Tablet,Delhi,Success,None
TXN1888,CUST1309,2026-04-01,614.89,UPI,Mobile,Delhi,Success,None
TXN1044,CUST1082,2026-04-02,736.33,Credit Card,Mobile,Bangalore,Failed,Network Error
TXN2363,CUST1038,2026-04-02,1866.87,Debit Card,Desktop,Hyderabad,Success,None
TXN0460,CUST1515,2026-04-02,450.66,Credit Card,Mobile,Bangalore,Success,None
TXN1684,CUST1112,2026-04-02,1990.29,UPI,Desktop,Mumbai,Success,None
TXN2269,CUST1926,2026-04-02,1156.08,Credit Card,Desktop,Mumbai,Success,None
TXN2339,CUST1380,2026-04-02,2195.63,UPI,Mobile,Chennai,Success,None
TXN0143,CUST1498,2026-04-02,241.04,Net Banking,Desktop,Delhi,Success,None
TXN1384,CUST1318,2026-04-02,1121.73,Credit Card,Desktop,Hyderabad,Success,None
TXN1325,CUST1731,2026-04-02,331.73,UPI,Mobile,Pune,Success,None
TXN0236,CUST1230,2026-04-02,2348.23,Credit Card,Mobile,Hyderabad,Success,None
TXN2569,CUST1977,2026-04-02,430.99,UPI,Mobile,Bangalore,Success,None
TXN2589,CUST1306,2026-04-02,1469.98,Debit Card,Mobile,Pune,Failed,Network Error
TXN0765,CUST1735,2026-04-02,772.04,Wallet,Desktop,Hyderabad,Failed,Network Error
TXN0291,CUST1735,2026-04-02,1308.34,Credit Card,Desktop,Delhi,Success,None
TXN2873,CUST1643,2026-04-03,941.64,Wallet,Mobile,Bangalore,Success,None
TXN2982,CUST1657,2026-04-03,1747.99,Wallet,Mobile,Mumbai,Success,None
TXN1886,CUST1743,2026-04-03,4534.26,UPI,Mobile,Pune,Success,None
TXN1174,CUST1828,2026-04-03,2233.37,Credit Card,Mobile,Pune,Success,None
TXN2775,CUST1692,2026-04-03,1683.4,Debit Card,Mobile,Mumbai,Success,None
TXN1034,CUST1644,2026-04-03,940.75,Debit Card,Mobile,Hyderabad,Failed,Invalid Details
TXN2263,CUST1393,2026-04-03,1797.75,Credit Card,Desktop,Hyderabad,Success,None
TXN0621,CUST1095,2026-04-03,172.67,Debit Card,Desktop,Bangalore,Success,None
TXN1069,CUST1117,2026-04-03,1528.06,UPI,Mobile,Delhi,Failed,Network Error
TXN0245,CUST1972,2026-04-03,3125.26,Debit Card,Mobile,Delhi,Success,None
TXN2509,CUST1928,2026-04-03,613.77,UPI,Desktop,Mumbai,Success,None
TXN1838,CUST1997,2026-04-03,2146.53,Credit Card,Tablet,Delhi,Success,None
TXN1411,CUST1512,2026-04-03,542.07,Credit Card,Desktop,Mumbai,Success,None
TXN1540,CUST1345,2026-04-03,3999.18,Credit Card,Mobile,Hyderabad,Success,None
TXN1783,CUST1904,2026-04-03,7617.66,UPI,Mobile,Delhi,Success,None
TXN1859,CUST1400,2026-04-03,1260.26,Wallet,Tablet,Chennai,Success,None
TXN2469,CUST1365,2026-04-03,1733.94,UPI,Mobile,Mumbai,Success,None
TXN1870,CUST1704,2026-04-03,559.3,Credit Card,Tablet,Hyderabad,Success,None
TXN2843,CUST1975,2026-04-04,479.67,UPI,Tablet,Chennai,Success,None
TXN1875,CUST1793,2026-04-04,1113.73,Net Banking,Mobile,Chennai,Success,None
TXN0895,CUST1894,2026-04-04,1088.86,Debit Card,Mobile,Chennai,Failed,Insufficient Funds
TXN2431,CUST1692,2026-04-04,2390.42,Credit Card,Mobile,Mumbai,Success,None
TXN1178,CUST1512,2026-04-04,4934.16,Credit Card,Mobile,Delhi,Success,None
TXN2615,CUST1861,2026-04-04,2143.22,UPI,Mobile,Delhi,Success,None
TXN2794,CUST1293,2026-04-04,830.45,Debit Card,Mobile,Pune,Success,None
TXN1830,CUST1041,2026-04-04,458.01,UPI,Desktop,Delhi,Success,None
TXN1595,CUST1968,2026-04-04,523.13,Net Banking,Desktop,Bangalore,Success,None
TXN2874,CUST1613,2026-04-04,1435.11,Net Banking,Tablet,Hyderabad,Failed,Network Error
TXN0381,CUST1207,2026-04-04,1258.17,UPI,Tablet,Hyderabad,Success,None
TXN2298,CUST1585,2026-04-04,799.93,Debit Card,Mobile,Pune,Success,None
TXN0579,CUST1004,2026-04-04,2373.33,Debit Card,Mobile,Bangalore,Success,None
TXN0610,CUST1829,2026-04-04,1948.23,UPI,Mobile,Chennai,Success,None
TXN2831,CUST1743,2026-04-05,988.05,Credit Card,Mobile,Hyderabad,Success,None
TXN1962,CUST1975,2026-04-05,432.7,Credit Card,Mobile,Hyderabad,Success,None
TXN0212,CUST1159,2026-04-05,1328.52,Debit Card,Mobile,Hyderabad,Success,None
TXN2697,CUST1228,2026-04-05,3600.41,Debit Card,Mobile,Hyderabad,Success,None
TXN2955,CUST1792,2026-04-05,1045.86,Credit Card,Tablet,Pune,Success,None
TXN0468,CUST1157,2026-04-05,2698.77,UPI,Desktop,Chennai,Failed,Technical Error
TXN1747,CUST1734,2026-04-05,656.36,UPI,Mobile,Chennai,Success,None
TXN1792,CUST1279,2026-04-05,971.74,UPI,Mobile,Delhi,Success,None
TXN0415,CUST1995,2026-04-05,1678.89,Debit Card,Desktop,Hyderabad,Success,None
TXN2097,CUST1888,2026-04-05,5135.18,UPI,Mobile,Pune,Success,None
TXN1543,CUST1395,2026-04-06,1888.72,Debit Card,Mobile,Bangalore,Success,None
TXN2205,CUST1913,2026-04-06,1085.42,Net Banking,Desktop,Chennai,Success,None
TXN2388,CUST1868,2026-04-06,908.19,UPI,Mobile,Bangalore,Success,None
TXN2665,CUST1751,2026-04-06,1493.89,Credit Card,Tablet,Hyderabad,Success,None
TXN1373,CUST1009,2026-04-06,604.37,Credit Card,Desktop,Mumbai,Success,None
TXN1399,CUST1955,2026-04-06,648.56,Wallet,Desktop,Bangalore,Success,None
TXN0235,CUST1472,2026-04-06,2690.96,Debit Card,Mobile,Delhi,Success,None
TXN1727,CUST1050,2026-04-06,3801.92,Credit Card,Mobile,Bangalore,Success,None
TXN2064,CUST1747,2026-04-06,496.84,UPI,Mobile,Mumbai,Success,None
TXN2969,CUST1372,2026-04-06,3264.06,Credit Card,Mobile,Chennai,Success,None
TXN2562,CUST1514,2026-04-06,455.93,Net Banking,Mobile,Mumbai,Success,None
TXN2901,CUST1304,2026-04-06,1188.93,UPI,Mobile,Delhi,Success,None
TXN2033,CUST1920,2026-04-06,1262.32,UPI,Mobile,Hyderabad,Success,None
TXN1829,CUST1852,2026-04-06,450.34,Debit Card,Desktop,Pune,Success,None
TXN0382,CUST1130,2026-04-06,627.37,UPI,Tablet,Chennai,Success,None
TXN0339,CUST1147,2026-04-07,1744.83,UPI,Mobile,Chennai,Success,None
TXN0086,CUST1080,2026-04-07,1788.82,Credit Card,Desktop,Bangalore,Success,None
TXN2323,CUST1885,2026-04-07,591.7,Debit Card,Mobile,Chennai,Success,None
TXN0854,CUST1164,2026-04-07,3722.35,Credit Card,Mobile,Bangalore,Success,None
TXN2397,CUST1256,2026-04-07,2026.66,UPI,Mobile,Bangalore,Success,None
TXN0475,CUST1744,2026-04-07,265.66,Credit Card,Mobile,Pune,Failed,Technical Error
TXN1087,CUST1206,2026-04-07,871.08,UPI,Mobile,Bangalore,Success,None
TXN2124,CUST1860,2026-04-07,677.14,UPI,Mobile,Bangalore,Success,None
TXN0091,CUST1001,2026-04-07,907.68,UPI,Mobile,Pune,Success,None
TXN0271,CUST1441,2026-04-07,925.91,Credit Card,Mobile,Pune,Success,None
TXN0778,CUST1061,2026-04-07,798.05,UPI,Mobile,Pune,Success,None
TXN0725,CUST1726,2026-04-08,2795.72,Wallet,Mobile,Delhi,Success,None
TXN1715,CUST1758,2026-04-08,917.94,UPI,Mobile,Chennai,Success,None
TXN1330,CUST1117,2026-04-08,1833.93,UPI,Desktop,Delhi,Success,None
TXN2465,CUST1273,2026-04-08,966.69,Net Banking,Mobile,Pune,Success,None
TXN1907,CUST1957,2026-04-08,826.36,Net Banking,Mobile,Mumbai,Success,None
TXN0736,CUST1902,2026-04-08,1503.61,Credit Card,Desktop,Hyderabad,Success,None
TXN1312,CUST1136,2026-04-08,970.32,UPI,Mobile,Pune,Success,None
TXN2341,CUST1006,2026-04-08,1310.41,Wallet,Mobile,Delhi,Success,None
TXN0724,CUST1034,2026-04-08,367.17,UPI,Mobile,Hyderabad,Success,None
TXN2175,CUST1266,2026-04-08,1748.82,UPI,Mobile,Bangalore,Success,None
TXN1352,CUST1723,2026-04-08,1215.07,Wallet,Tablet,Mumbai,Success,None
TXN2226,CUST1865,2026-04-08,1099.1,Credit Card,Desktop,Hyderabad,Success,None
TXN0934,CUST1232,2026-04-08,587.79,UPI,Mobile,Hyderabad,Success,None
TXN0716,CUST1396,2026-04-08,303.58,Credit Card,Desktop,Pune,Success,None
TXN2847,CUST1068,2026-04-08,1339.14,Credit Card,Desktop,Delhi,Success,None
TXN1209,CUST1866,2026-04-08,1871.67,UPI,Desktop,Chennai,Success,None
TXN1534,CUST1871,2026-04-08,595.71,Debit Card,Desktop,Pune,Success,None
TXN0118,CUST1748,2026-04-08,1563.15,UPI,Mobile,Chennai,Success,None
TXN0500,CUST1569,2026-04-08,2147.31,UPI,Mobile,Hyderabad,Success,None
TXN1819,CUST1441,2026-04-08,2259.25,Debit Card,Mobile,Pune,Success,None
TXN1607,CUST1536,2026-04-09,1713.69,Credit Card,Mobile,Pune,Success,None
TXN2906,CUST1101,2026-04-09,1076.49,Credit Card,Mobile,Pune,Success,None
TXN1914,CUST1500,2026-04-09,1711.06,Debit Card,Mobile,Hyderabad,Success,None
TXN1877,CUST1148,2026-04-09,1255.57,UPI,Mobile,Delhi,Success,None
TXN2975,CUST1155,2026-04-09,696.09,Debit Card,Mobile,Hyderabad,Success,None
TXN0749,CUST1675,2026-04-09,2215.12,Net Banking,Desktop,Chennai,Success,None
TXN2584,CUST1732,2026-04-09,203.49,UPI,Tablet,Delhi,Failed,Bank Declined
TXN1461,CUST1615,2026-04-09,791.57,UPI,Mobile,Delhi,Failed,Insufficient Funds
TXN1201,CUST1047,2026-04-09,772.11,Net Banking,Mobile,Pune,Success,None
TXN1071,CUST1890,2026-04-09,3175.13,Wallet,Desktop,Chennai,Success,None
TXN2715,CUST1604,2026-04-09,4503.7,Debit Card,Mobile,Delhi,Success,None
TXN1798,CUST1726,2026-04-09,1196.53,UPI,Mobile,Bangalore,Success,None
TXN1334,CUST1997,2026-04-09,1624.16,UPI,Desktop,Mumbai,Success,None
TXN0263,CUST1671,2026-04-09,1173.54,Debit Card,Mobile,Bangalore,Success,None
TXN0928,CUST1226,2026-04-09,1163.93,Net Banking,Mobile,Bangalore,Success,None
TXN2643,CUST1417,2026-04-10,2554.46,Debit Card,Mobile,Pune,Failed,Network Error
TXN0575,CUST1263,2026-04-10,1137.11,Credit Card,Desktop,Mumbai,Success,None
TXN0939,CUST1512,2026-04-10,1543.29,UPI,Mobile,Pune,Success,None
TXN1614,CUST1474,2026-04-10,793.97,UPI,Mobile,Delhi,Success,None
TXN1622,CUST1762,2026-04-10,844.38,Credit Card,Desktop,Chennai,Success,None
TXN2225,CUST1039,2026-04-10,1359.0,Credit Card,Mobile,Delhi,Failed,Technical Error
TXN2062,CUST1317,2026-04-10,1997.42,Net Banking,Desktop,Delhi,Success,None
TXN0638,CUST1246,2026-04-10,1663.95,Debit Card,Desktop,Delhi,Success,None
TXN0628,CUST1884,2026-04-10,737.83,UPI,Mobile,Bangalore,Success,None
TXN1660,CUST1214,2026-04-10,1466.48,UPI,Mobile,Chennai,Success,None
TXN1223,CUST1385,2026-04-10,824.55,Credit Card,Mobile,Chennai,Success,None
TXN2713,CUST1591,2026-04-10,1449.18,UPI,Tablet,Chennai,Success,None
TXN1640,CUST1468,2026-04-10,961.79,Debit Card,Mobile,Hyderabad,Success,None
TXN0039,CUST1560,2026-04-10,2982.1,UPI,Mobile,Mumbai,Failed,Invalid Details
TXN2208,CUST1315,2026-04-10,288.76,UPI,Mobile,Chennai,Success,None
TXN1566,CUST1377,2026-04-10,1038.93,Net Banking,Desktop,Delhi,Success,None
TXN0826,CUST1132,2026-04-11,2935.83,Net Banking,Mobile,Chennai,Failed,Insufficient Funds
TXN2578,CUST1146,2026-04-11,1056.51,UPI,Tablet,Mumbai,Success,None
TXN0277,CUST1386,2026-04-11,725.19,UPI,Mobile,Hyderabad,Success,None
TXN1284,CUST1691,2026-04-11,1538.26,Debit Card,Tablet,Pune,Success,None
TXN0527,CUST1537,2026-04-11,950.5,UPI,Tablet,Pune,Success,None
TXN1856,CUST1454,2026-04-11,2174.71,UPI,Desktop,Chennai,Success,None
TXN1188,CUST1812,2026-04-11,463.54,Credit Card,Desktop,Bangalore,Success,None
TXN2023,CUST1182,2026-04-11,1497.53,UPI,Mobile,Pune,Success,None
TXN1845,CUST1980,2026-04-11,1028.02,UPI,Mobile,Mumbai,Success,None
TXN0181,CUST1217,2026-04-11,1454.34,Net Banking,Desktop,Pune,Success,None
TXN1587,CUST1830,2026-04-11,752.26,Credit Card,Tablet,Pune,Success,None
TXN1602,CUST1665,2026-04-11,1519.36,Credit Card,Mobile,Bangalore,Success,None
TXN0821,CUST1185,2026-04-11,724.04,Credit Card,Mobile,Mumbai,Success,None
TXN1992,CUST1882,2026-04-11,929.66,Credit Card,Mobile,Delhi,Success,None
TXN1013,CUST1281,2026-04-11,1432.06,UPI,Mobile,Bangalore,Success,None
TXN1969,CUST1654,2026-04-11,841.47,Wallet,Tablet,Chennai,Success,None
TXN2885,CUST1343,2026-04-11,420.88,UPI,Desktop,Bangalore,Success,None
TXN1345,CUST1299,2026-04-11,332.48,UPI,Mobile,Chennai,Success,None
TXN2653,CUST1267,2026-04-11,705.43,UPI,Mobile,Bangalore,Failed,Technical Error
TXN1804,CUST1208,2026-04-11,1774.54,Credit Card,Mobile,Mumbai,Success,None
TXN0356,CUST1150,2026-04-11,436.42,Net Banking,Desktop,Delhi,Success,None
TXN0847,CUST1392,2026-04-12,1108.38,Debit Card,Mobile,Mumbai,Success,None
TXN1459,CUST1973,2026-04-12,2113.17,Credit Card,Mobile,Delhi,Success,None
TXN1480,CUST1230,2026-04-12,428.0,Debit Card,Desktop,Hyderabad,Failed,Insufficient Funds
TXN1656,CUST1768,2026-04-12,1602.23,Debit Card,Mobile,Hyderabad,Success,None
TXN1667,CUST1669,2026-04-12,2352.75,Credit Card,Mobile,Chennai,Success,None
TXN0952,CUST1967,2026-04-12,1026.35,Credit Card,Desktop,Delhi,Success,None
TXN2310,CUST1195,2026-04-12,2192.87,Credit Card,Mobile,Chennai,Success,None
TXN1471,CUST1967,2026-04-12,2003.21,Credit Card,Mobile,Bangalore,Success,None
TXN1753,CUST1774,2026-04-12,910.56,UPI,Desktop,Delhi,Success,None
TXN2855,CUST1574,2026-04-12,725.18,Net Banking,Desktop,Pune,Success,None
TXN1809,CUST1236,2026-04-12,1621.39,UPI,Tablet,Chennai,Success,None
TXN0080,CUST1427,2026-04-12,845.06,UPI,Desktop,Delhi,Success,None
TXN1375,CUST1918,2026-04-12,1033.42,Credit Card,Mobile,Delhi,Success,None
TXN0116,CUST1724,2026-04-12,2001.23,Credit Card,Mobile,Delhi,Success,None
TXN2024,CUST1982,2026-04-12,626.88,Wallet,Mobile,Mumbai,Failed,Network Error
TXN2358,CUST1515,2026-04-12,2593.67,UPI,Desktop,Mumbai,Success,None
TXN1322,CUST1005,2026-04-13,4247.44,Credit Card,Desktop,Delhi,Success,None
TXN0538,CUST1684,2026-04-13,612.84,Net Banking,Mobile,Pune,Success,None
TXN1879,CUST1295,2026-04-13,1877.76,Credit Card,Mobile,Chennai,Success,None
TXN1938,CUST1274,2026-04-13,3957.78,Credit Card,Desktop,Pune,Success,None
TXN1129,CUST1851,2026-04-13,644.06,UPI,Desktop,Delhi,Success,None
TXN1974,CUST1537,2026-04-13,792.14,UPI,Mobile,Chennai,Success,None
TXN0278,CUST1112,2026-04-13,1734.59,Wallet,Mobile,Hyderabad,Failed,Invalid Details
TXN2489,CUST1045,2026-04-13,651.1,Net Banking,Tablet,Chennai,Failed,Insufficient Funds
TXN0274,CUST1509,2026-04-13,1151.65,Credit Card,Tablet,Pune,Success,None
TXN1604,CUST1802,2026-04-13,2618.26,Credit Card,Desktop,Pune,Success,None
TXN0599,CUST1656,2026-04-13,658.94,Net Banking,Mobile,Bangalore,Success,None
TXN0497,CUST1792,2026-04-14,572.81,Credit Card,Mobile,Mumbai,Success,None
TXN2031,CUST1348,2026-04-14,814.6,UPI,Desktop,Delhi,Success,None
TXN1217,CUST1525,2026-04-14,1027.53,Credit Card,Mobile,Pune,Success,None
TXN1712,CUST1007,2026-04-14,773.45,Debit Card,Mobile,Bangalore,Success,None
TXN0391,CUST1624,2026-04-14,1185.47,Credit Card,Desktop,Mumbai,Success,None
TXN2426,CUST1198,2026-04-14,355.02,Credit Card,Mobile,Delhi,Failed,Insufficient Funds
TXN2772,CUST1011,2026-04-14,797.26,UPI,Mobile,Hyderabad,Success,None
TXN1451,CUST1574,2026-04-14,2910.96,UPI,Mobile,Mumbai,Failed,Insufficient Funds
TXN1683,CUST1987,2026-04-14,589.65,UPI,Desktop,Hyderabad,Failed,Network Error
TXN1336,CUST1573,2026-04-14,845.65,UPI,Desktop,Hyderabad,Success,None
TXN0453,CUST1878,2026-04-14,6556.95,Credit Card,Mobile,Chennai,Success,None
TXN1745,CUST1468,2026-04-14,485.56,UPI,Desktop,Pune,Success,None
TXN2535,CUST1072,2026-04-14,759.72,Debit Card,Desktop,Delhi,Failed,Insufficient Funds
TXN2610,CUST1206,2026-04-14,600.26,Net Banking,Mobile,Delhi,Success,None
TXN2678,CUST1317,2026-04-14,1602.33,Wallet,Mobile,Bangalore,Failed,Invalid Details
TXN0148,CUST1288,2026-04-14,702.28,UPI,Mobile,Hyderabad,Success,None
TXN1850,CUST1730,2026-04-14,743.54,Debit Card,Tablet,Bangalore,Success,None
TXN0804,CUST1884,2026-04-14,2454.93,UPI,Desktop,Delhi,Success,None
TXN2869,CUST1609,2026-04-14,998.79,UPI,Mobile,Hyderabad,Success,None
TXN0145,CUST1391,2026-04-14,2458.96,UPI,Mobile,Mumbai,Success,None
TXN1722,CUST1053,2026-04-14,972.14,Debit Card,Mobile,Hyderabad,Success,None
TXN1902,CUST1466,2026-04-15,2244.51,UPI,Mobile,Mumbai,Success,None
TXN2155,CUST1489,2026-04-15,668.59,Debit Card,Mobile,Hyderabad,Success,None
TXN1763,CUST1699,2026-04-15,3523.35,Debit Card,Desktop,Chennai,Success,None
TXN1030,CUST1475,2026-04-15,1448.99,Debit Card,Mobile,Chennai,Success,None
TXN0165,CUST1727,2026-04-15,491.21,Debit Card,Desktop,Hyderabad,Success,None
TXN0992,CUST1708,2026-04-15,731.85,UPI,Mobile,Pune,Success,None
TXN0329,CUST1770,2026-04-15,437.07,Debit Card,Mobile,Delhi,Success,None
TXN0400,CUST1509,2026-04-15,3693.69,Credit Card,Tablet,Delhi,Success,None
TXN1610,CUST1805,2026-04-15,420.8,UPI,Desktop,Delhi,Success,None
TXN1054,CUST1771,2026-04-15,571.65,UPI,Mobile,Chennai,Success,None
TXN1159,CUST1863,2026-04-15,2500.59,Debit Card,Mobile,Hyderabad,Success,None
TXN1537,CUST1711,2026-04-15,2338.36,Net Banking,Desktop,Mumbai,Success,None
TXN1737,CUST1119,2026-04-16,2812.33,Credit Card,Mobile,Pune,Success,None
TXN1928,CUST1130,2026-04-16,3035.89,UPI,Desktop,Mumbai,Success,None
TXN2243,CUST1780,2026-04-16,1547.41,Debit Card,Mobile,Delhi,Failed,Network Error
TXN1068,CUST1437,2026-04-16,2566.97,Net Banking,Tablet,Chennai,Failed,Network Error
TXN2393,CUST1952,2026-04-16,1076.29,Debit Card,Mobile,Delhi,Failed,Technical Error
TXN1827,CUST1145,2026-04-16,694.68,UPI,Tablet,Mumbai,Success,None
TXN0652,CUST1093,2026-04-16,518.55,Net Banking,Mobile,Hyderabad,Success,None
TXN1093,CUST1434,2026-04-16,484.31,UPI,Mobile,Mumbai,Failed,Network Error
TXN2914,CUST1961,2026-04-16,683.05,UPI,Desktop,Bangalore,Success,None
TXN0499,CUST1565,2026-04-16,944.51,Debit Card,Mobile,Pune,Failed,Bank Declined
TXN0129,CUST1040,2026-04-16,1047.14,Credit Card,Mobile,Delhi,Success,None
TXN0489,CUST1980,2026-04-16,1031.09,Credit Card,Desktop,Bangalore,Success,None
TXN0662,CUST1550,2026-04-16,483.9,Debit Card,Desktop,Pune,Failed,Bank Declined
TXN0012,CUST1214,2026-04-16,949.53,UPI,Desktop,Pune,Success,None
TXN2926,CUST1220,2026-04-16,712.2,Credit Card,Mobile,Mumbai,Success,None
TXN1270,CUST1227,2026-04-17,702.89,UPI,Desktop,Hyderabad,Success,None
TXN1198,CUST1349,2026-04-17,1802.35,Wallet,Mobile,Bangalore,Success,None
TXN0667,CUST1356,2026-04-17,480.01,Net Banking,Mobile,Hyderabad,Success,None
TXN1094,CUST1102,2026-04-17,1578.75,Wallet,Mobile,Pune,Success,None
TXN2561,CUST1894,2026-04-17,1358.17,Net Banking,Desktop,Hyderabad,Success,None
TXN0670,CUST1521,2026-04-17,423.8,Credit Card,Mobile,Bangalore,Success,None
TXN0816,CUST1568,2026-04-17,3883.82,Debit Card,Mobile,Delhi,Success,None
TXN2455,CUST1116,2026-04-17,617.06,UPI,Desktop,Mumbai,Success,None
TXN1560,CUST1804,2026-04-17,1183.42,Debit Card,Mobile,Hyderabad,Success,None
TXN0608,CUST1473,2026-04-17,1664.83,UPI,Mobile,Pune,Success,None
TXN2336,CUST1762,2026-04-17,1285.05,UPI,Mobile,Bangalore,Success,None
TXN2331,CUST1703,2026-04-17,259.22,Debit Card,Mobile,Pune,Success,None
TXN1821,CUST1108,2026-04-17,482.1,Debit Card,Desktop,Bangalore,Success,None
TXN2318,CUST1016,2026-04-17,1103.67,UPI,Desktop,Chennai,Success,None
TXN2348,CUST1927,2026-04-17,377.78,Debit Card,Desktop,Pune,Success,None
TXN0825,CUST1633,2026-04-17,552.9,Credit Card,Mobile,Bangalore,Success,None
TXN1208,CUST1624,2026-04-18,640.82,Debit Card,Desktop,Chennai,Success,None
TXN1860,CUST1921,2026-04-18,1575.4,Debit Card,Mobile,Delhi,Success,None
TXN0871,CUST1251,2026-04-18,408.96,UPI,Desktop,Hyderabad,Success,None
TXN1814,CUST1277,2026-04-18,1264.03,UPI,Desktop,Bangalore,Success,None
TXN0483,CUST1098,2026-04-18,2975.38,Wallet,Mobile,Mumbai,Success,None
TXN2513,CUST1917,2026-04-18,706.31,UPI,Desktop,Chennai,Success,None
TXN0493,CUST1255,2026-04-18,456.92,UPI,Mobile,Chennai,Success,None
TXN1590,CUST1370,2026-04-18,331.6,UPI,Desktop,Chennai,Success,None
TXN0643,CUST1434,2026-04-18,744.09,UPI,Mobile,Delhi,Success,None
TXN2803,CUST1745,2026-04-18,1017.83,Credit Card,Mobile,Delhi,Success,None
TXN1120,CUST1132,2026-04-18,6317.96,Net Banking,Desktop,Pune,Success,None
TXN1371,CUST1901,2026-04-18,830.96,Debit Card,Mobile,Mumbai,Failed,Network Error
TXN2429,CUST1959,2026-04-18,1572.26,Wallet,Mobile,Delhi,Success,None
TXN0651,CUST1046,2026-04-18,920.46,Debit Card,Mobile,Hyderabad,Success,None
TXN2850,CUST1957,2026-04-18,842.53,Wallet,Mobile,Chennai,Success,None
TXN1786,CUST1939,2026-04-18,834.21,Debit Card,Mobile,Chennai,Success,None
TXN2191,CUST1536,2026-04-18,1290.44,UPI,Mobile,Pune,Success,None
TXN0049,CUST1957,2026-04-18,3208.95,UPI,Desktop,Mumbai,Success,None
TXN0870,CUST1069,2026-04-18,1692.34,UPI,Mobile,Pune,Success,None
TXN0893,CUST1455,2026-04-18,945.11,UPI,Desktop,Chennai,Success,None
TXN0149,CUST1378,2026-04-18,1045.45,Credit Card,Desktop,Pune,Failed,Bank Declined
TXN1623,CUST1178,2026-04-19,1099.62,UPI,Mobile,Hyderabad,Success,None
TXN0084,CUST1034,2026-04-19,1232.33,Credit Card,Mobile,Bangalore,Success,None
TXN0613,CUST1392,2026-04-19,1371.16,UPI,Tablet,Mumbai,Failed,Insufficient Funds
TXN2694,CUST1027,2026-04-19,4889.95,UPI,Mobile,Mumbai,Failed,Technical Error
TXN1919,CUST1640,2026-04-19,2555.69,Credit Card,Mobile,Mumbai,Success,None
TXN1070,CUST1770,2026-04-19,662.2,Credit Card,Mobile,Bangalore,Success,None
TXN1314,CUST1898,2026-04-19,1050.65,UPI,Mobile,Mumbai,Failed,Insufficient Funds
TXN1257,CUST1811,2026-04-19,726.54,UPI,Mobile,Pune,Success,None
TXN1124,CUST1183,2026-04-19,1168.09,Net Banking,Mobile,Pune,Success,None
TXN2402,CUST1161,2026-04-19,1941.15,Credit Card,Tablet,Bangalore,Failed,Network Error
TXN0362,CUST1763,2026-04-19,249.53,Wallet,Desktop,Delhi,Success,None
TXN0812,CUST1483,2026-04-19,867.92,UPI,Mobile,Bangalore,Failed,Insufficient Funds
TXN0839,CUST1912,2026-04-19,1115.13,UPI,Mobile,Delhi,Success,None
TXN2949,CUST1618,2026-04-19,455.02,Net Banking,Mobile,Delhi,Success,None
TXN1304,CUST1349,2026-04-19,718.58,Credit Card,Mobile,Bangalore,Success,None
TXN2365,CUST1886,2026-04-19,637.78,UPI,Tablet,Hyderabad,Success,None
TXN1389,CUST1970,2026-04-19,2298.27,Credit Card,Tablet,Bangalore,Failed,Network Error
TXN1960,CUST1484,2026-04-19,2465.84,Credit Card,Mobile,Pune,Success,None
TXN1932,CUST1171,2026-04-19,761.72,UPI,Mobile,Chennai,Success,None
TXN0569,CUST1837,2026-04-19,2666.23,UPI,Mobile,Mumbai,Success,None
TXN2058,CUST1813,2026-04-19,1356.15,UPI,Desktop,Chennai,Success,None
TXN1296,CUST1436,2026-04-19,1370.81,Net Banking,Mobile,Chennai,Failed,Invalid Details
TXN1895,CUST1068,2026-04-19,2512.36,UPI,Mobile,Chennai,Failed,Network Error
